Term,Label,Definition,ParentTerm,ParentType,Value,RelatedTerms,Relation,Usage,Source,Created,Modified,Status,Contributors,Resolution
Fingerprint,Fingerprint,Information about fingerprint used for biometric purposes.,pd:Biometric,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Friend,Friend,"Information about friends in a social network, including aspects of friendships such as years together or nature of friendship.",pd:SocialNetwork,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Gender,Gender,Information about gender,pd:PhysicalCharacteristic,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
GeneralReputation,General Reputation,Information about reputation in the public sphere,pd:PublicLife,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Genetic,Genetic,Information about inherited or acquired genetic characteristics,pd:Health,dpv:PersonalData,,,,,,2022-05-18,,accepted,Harshvardhan J. Pandit,https://www.w3.org/community/dpvcg/wiki/MinutesOfMeeting_20220518,,,,,,,,,,,,,
Geographic,Geographic,Information about location or based on geography (e.g. home address),pd:Demographic,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
GPSCoordinate,GPS Coordinate,Information about location expressed using Global Position System coordinates (GPS),pd:Location,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
GroupMembership,Group Membership,Information about groups and memberships included or associated with a social network,pd:SocialNetwork,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
HairColor,Hair Color,Information about hair color,pd:PhysicalCharacteristic,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Health,Health,Information about health.,pd:MedicalHealth,dpv:PersonalData,,svd:Health,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
HealthHistory,Health History,Information about health history.,pd:MedicalHealth,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
HealthRecord,Health Record,Information about health record.,pd:MedicalHealth,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Height,Height,Information about physical height,pd:PhysicalCharacteristic,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
HouseOwned,House Owned,Information about house(s) owned and ownership history.,pd:Ownership,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
PastEmployment,Past Employment,Information about past employment,pd:EmploymentHistory,dpv:PersonalData,,,,,,2022-04-20,,accepted,Harshvardhan J. Pandit,https://www.w3.org/2022/04/20-dpvcg-minutes.html,,,,,,,,,,,,,
Identifier,Identifier,Information about an identifier or name used for identification,pd:Tracking,dpv:PersonalData,,,,,,2022-06-15,,accepted,Harshvardhan J. Pandit,https://www.w3.org/2022/06/15-dpvcg-minutes.html,,,,,,,,,,,,,
Identifying,Identifying,Information that uniquely or semi-uniquely identifies an individual or a group,pd:External,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Income,Income,Information about financial income e.g. for individual or household or family,pd:Transactional,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
IncomeBracket,Income Bracket,Information about income bracket.,pd:Demographic,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
IndividualHealthHistory,Individual Health History,Information about information health history.,pd:HealthHistory,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Insurance,Insurance,Information about Insurance,pd:Financial,dpv:PersonalData,,,,,,2022-04-20,,accepted,Harshvardhan J. Pandit,https://www.w3.org/2022/04/20-dpvcg-minutes.html,,,,,,,,,,,,,
Intention,Intention,Information about intentions,pd:Preference,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Interaction,Interaction,Information about interactions in the public sphere,pd:PublicLife,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Interest,Interest,Information about interests,pd:Preference,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
IPAddress,IP Address,Information about the Internet Protocol (IP) address of a device,pd:DeviceBased,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Job,Job,Information about professional jobs,pd:Professional,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
KnowledgeBelief,Knowledge and Beliefs,Information about knowledge and beliefs,pd:Internal,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Language,Language,Information about language and lingual history.,pd:External,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,2022-04-20,changed,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
LifeHistory,Life History,"Information about personal history regarding events or activities - including  their occurrences that might be directly related or have had an influence (e.g. World War, 9/11)",pd:Historical,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Like,Like,Information about likes or preferences regarding attractions.,pd:Interest,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
LinkClicked,Link Clicked,Information about the links that an individual has clicked.,pd:Behavioral,dpv:PersonalData,,svd:Navigation,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
LoanRecord,Loan Record,"Information about loans, whether applied, provided or rejected, and its history",pd:Transactional,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Location,Location,Information about location,pd:Tracking,dpv:PersonalData,,svd:Location,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
MACAddress,MAC Address,Information about the Media Access Control (MAC) address of a device,pd:DeviceBased,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
MaritalStatus,Marital Status,Information about marital status and history,pd:PublicLife,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Marriage,Marriage,Information about marriage(s).,pd:FamilyStructure,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
MentalHealth,Mental Health,Information about mental health.,pd:Health,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Name,Name,Information about names associated or used as given name or nickname.,pd:Identifying,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Nationality,Nationality,Information about nationality,pd:External,dpv:PersonalData,,,,,,2022-04-20,,accepted,https://www.w3.org/2022/04/20-dpvcg-minutes.html,,,,,,,,,,,,,,
OfficialID,Official ID,Information about an official identifier or identification document ,pd:Identifying,dpv:PersonalData,,svd:Government,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Offspring,Offspring,Information about offspring(s).,pd:FamilyStructure,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Opinion,Opinion,Information about opinions,pd:Preference,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Ownership,Ownership,"Information about ownership and history, including renting, borrowing, possessions.",pd:Financial,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Parent,Parent,Information about parent(s).,pd:FamilyStructure,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Passport,Passport,Information about passport,pd:OfficialID,dpv:PersonalData,,,,,,2022-04-20,,accepted,Harshvardhan J. Pandit,https://www.w3.org/2022/04/20-dpvcg-minutes.html,,,,,,,,,,,,,
Password,Password,Information about password used in the process of authenticating the individual as an user accessing a system.,pd:Authenticating,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
PaymentCard,Payment Card,"Information about payment card such as Credit Card, Debit Card.",pd:FinancialAccount,dpv:PersonalData,,,,,"(DPVCG, https://www.w3.org/community/dpvcg/)",2020-11-04,,accepted,Harshvardhan J. Pandit,https://www.w3.org/community/dpvcg/wiki/Workshop20201104,,,,,,,,,,,,,
PaymentCardExpiry,Payment Card Expiry,Information about payment card expiry such as a date.,pd:PaymentCard,dpv:PersonalData,,,,,"(DPVCG, https://www.w3.org/community/dpvcg/)",2020-11-04,,accepted,Georg P Krog,https://www.w3.org/community/dpvcg/wiki/Workshop20201104,,,,,,,,,,,,,
PaymentCardNumber,Payment Card Number,Information about payment card number.,"pd:PaymentCard,pd:AccountIdentifier",dpv:PersonalData,,,,,"(DPVCG, https://www.w3.org/community/dpvcg/)",2020-11-04,,accepted,Georg P Krog,https://www.w3.org/community/dpvcg/wiki/Workshop20201104,,,,,,,,,,,,,
PerformanceAtWork,Performance at Work,Information about performance at work or within work environments,"pd:Behavioral,pd:Professional",dpv:PersonalData,,,,,,2022-06-15,,accepted,Harshvardhan J. Pandit,https://www.w3.org/2022/06/15-dpvcg-minutes.html,,,,,,,,,,,,,
PersonalDocuments,Personal Documents,Information about and including personal documents e.g. diaries or journals,pd:External,dpv:PersonalData,,,,,,2022-06-15,,accepted,Harshvardhan J. Pandit,https://www.w3.org/2022/06/15-dpvcg-minutes.html,,,,,,,,,,,,,
Personality,Personality,"Information about personality (e.g., categorization in terms of the Big Five personality traits)",pd:Behavioral,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
PersonalPossession,Personal Possession,Information about personal possessions.,pd:Ownership,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
PhysicalAddress,Physical Address,Information about physical address.,pd:Contact,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
PhysicalCharacteristic,Physical Characteristic,Information about physical characteristics,pd:External,dpv:PersonalData,,svd:Demographic,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
PhysicalHealth,Physical Health,Information about physical health.,pd:Health,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
PhysicalTrait,Physical Trait,Information about defining traits or features regarding the body.,pd:Demographic,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Picture,Picture,Information about visual representation or image e.g. profile photo.,pd:Identifying,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Piercing,Piercing,Information about piercings,pd:PhysicalCharacteristic,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
PINCode,PIN Code,"Information about Personal identification number (PIN), which is usually used in the process of authenticating the individual as an user accessing a system.",pd:Authenticating,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Preference,Preference,Information about preferences or interests,pd:Internal,dpv:PersonalData,,svd:Preference,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Prescription,Prescription,Information about medical and pharmaceutical prescriptions,pd:MedicalHealth,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
PrivacyPreference,Privacy Preference,Information about privacy preferences,pd:Preference,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Proclivitie,Proclivitie,Information about proclivities in a sexual context,pd:Sexual,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Professional,Professional,Information about educational or professional career,pd:Social,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
ProfessionalCertification,Professional Certification,Information about professional certifications,pd:Professional,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
ProfessionalEvaluation,Professional Evaluation,Information about professional evaluations,pd:Professional,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
ProfessionalInterview,Professional Interview,Information about professional interviews,pd:Professional,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
IndividualProfile,Individual Profile,Individual Profile or user profile is information and representation of characteristics associated with a specific individual,pd:Profile,dpv:PersonalData,,,,,,,,proposed,,,,,,,,,,,,,,,
GroupProfile,Group Profile,Group Profile or category profile is information and representation of characteristics associated with a group or category of individuals,pd:Profile,dpv:PersonalData,,,,,,,,proposed,,,,,,,,,,,,,,,
PublicLife,Public Life,Information about public life,pd:Social,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
PubliclyAvailableSocialMedia,Publicly Available Social Media,Information about social media that is publicly available,pd:SocialMedia,dpv:PersonalData,,,,,,2022-06-15,,accepted,Harshvardhan J. Pandit,https://www.w3.org/2022/06/15-dpvcg-minutes.html,,,,,,,,,,,,,
Purchase,Purchase,Information about purchases such as items bought e.g. grocery or clothing,pd:Transactional,dpv:PersonalData,,svd:Purchase,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
PurchasesAndSpendingHabit,Purchases and Spending Habit,Information about analysis of purchases made and money spent expressed as a habit e.g. monthly shopping trends,pd:Transactional,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
