Term,Label,Definition,ParentTerm,ParentType,Value,RelatedTerms,Relation,Usage,Source,Created,Modified,Status,Contributors,Resolution
HealthcareEmergencyCareCommunication,Healthcare - Emergency Care Communication,Purposes associated with management of communication for emergency care as part of healthcare services,sector:HealthcareEmergencyCareManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareEmergencyCareDispatch,Healthcare - Emergency Care Dispatch,Purposes associated with management of emergency care dispatch as part of healthcare services,sector:HealthcareEmergencyCareManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareEmergencyCareTriage,Healthcare - Emergency Care Triage,Purposes associated with management of prioritisation and other triage processes as part of emergency care in healthcare services,sector:HealthcareEmergencyCareManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareEmergencyCareEligibilityAssessment,Healthcare - Emergency Care Eligibility Assessment,Purposes associated with assessment of eligibility to receive or continue to receive emergency care as part of healthcare services,sector:HealthcareEmergencyCareManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareServiceProvision,Healthcare - Service Provision,Purposes associated with provision of healthcare services,"sector:HealthcareServiceManagement,dpv:ServiceProvision",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareAccessManagement,Healthcare - Access Management,"Purposes associated with managing access to infrastructure, resources, and services as part of healthcare",sector:HealthcareServiceManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareAppointmentScheduling,Healthcare - Appointment Scheduling,Purposes associated with scheduling appointments for use of healthcare services,sector:HealthcareServiceManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareEligibilityAssessment,Healthcare - Eligibility Assessment,Purposes associated with assessment of eligibility to receive or continue to receive healthcare services,sector:HealthcareServiceManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareReferralManagement,Healthcare - Referral Management,Purposes associated with management of referrals as part of healthcare services,sector:HealthcareServiceManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareProvidersDataSharing,Healthcare - Providers Data Sharing,"Purposes associated with sharing of patient information between healthcare providers, such as between hospitals treating the same patient",sector:HealthcareServiceManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareDiagnosisManagement,Healthcare - Diagnosis Management,Purposes associated with conducting and managing diagnosis as part of healthcare services,sector:HealthcareServiceProvision,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareMedicalConditionDiagnosis,Healthcare - Medical Condition Diagnosis,Purposes associated with conducting and managing medical diagnosis as part of healthcare services,sector:HealthcareDiagnosisManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareGeneticConditionDiagnosis,Healthcare - Genetic Condition Diagnosis,Purposes associated with conducting and managing genetic diagnosis as part of healthcare services,sector:HealthcareDiagnosisManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareMentalHealthConditionDiagnosis,Healthcare - Mental Health Condition Diagnosis,Purposes associated with conducting and managing mental health diagnosis as part of healthcare services,sector:HealthcareDiagnosisManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareConsultationManagement,Healthcare - Consultation Management,Purposes associated with managing consultations as part of healthcare services,sector:HealthcareServiceProvision,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcarePatientMonitoring,Healthcare - Patient Monitoring,Purposes associated with monitoring of patients for treatment and safety as part of healthcare services,sector:HealthcareServiceProvision,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcarePatientRemoteMonitoring,Healthcare - Patient Remote Monitoring,Purposes associated with remote monitoring of patients for treatment and safety as part of healthcare services,sector:HealthcarePatientMonitoring,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcarePatientPostTreatmentMonitoring,Healthcare - Patient Post Treatment Monitoring,Purposes associated with monitoring of patients post-treatment for health and safety as part of healthcare services,sector:HealthcarePatientMonitoring,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcarePatientTreatmentEffectivenessMonitoring,Healthcare - Patient Treatment Effectiveness Monitoring,Purposes associated with monitoring of treatment effectiveness as part of healthcare services,sector:HealthcarePatientMonitoring,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcarePatientChronicConditionMonitoring,Healthcare - Patient Chronic Condition Monitoring,Purposes associated with monitoring of patients with chronic conditinos for health and safety as part of healthcare services,sector:HealthcarePatientMonitoring,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcarePatientIntensiveCareMonitoring,Healthcare - Patient Intensive Care Monitoring,Purposes associated with monitoring of patients in intensive care as part of healthcare services,sector:HealthcarePatientMonitoring,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcarePatientTreatmentOutcomeAnalysis,Healthcare - Patient Treatment Outcome Analysis,Purposes associated with analysis of patient treatment outcomes as part of healthcare services,sector:HealthcarePatientMonitoring,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareResourceManagement,Healthcare - Resource Management,Purposes associated with management of resources related to healthcare services,sector:HealthcareManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcarePatientInformationManagement,Healthcare - Patient Information Management,Purposes associated with management of patient information in relation to healthcare services,sector:HealthcareResourceManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareElectronicRecordsManagement,Healthcare - Electronic Records Management,Purposes associated with management of patient information in electronic forms for healthcare services,sector:HealthcarePatientInformationManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcarePatientConsentManagement,Healthcare - Patient Consent Management,Purposes associated with management of consent from or related to patients in relation to healthcare services,sector:HealthcarePatientInformationManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcarePreventativeCareManagement,Healthcare - Preventative Care Management,Purposes associated with management of preventative care as part of healthcare services,"sector:HealthcareServiceManagement,dpv:ImproveHealthcare",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareDiseasePreventionAwareness,Healthcare - Disease Prevention Awareness,Purposes associated with management of disease prevention awareness as part of healthcare services,sector:HealthcarePreventativeCareManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareFitnessNutritionAwareness,Healthcare - Fitness Nutrition Awareness,Purposes associated with management of fitness and nutrition awareness as part of healthcare services,sector:HealthcarePreventativeCareManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareMentalHealthAwareness,Healthcare - Mental Health Awareness,Purposes associated with management of mental health awareness as part of healthcare services,sector:HealthcarePreventativeCareManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareVaccinationManagement,Healthcare - Vaccination Management,Purposes associated with management of vaccinations as part of healthcare services,sector:HealthcarePreventativeCareManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcarePublicHealthMonitoring,Healthcare - Public Health Monitoring,Purposes associated with monitoring of public health as part of healthcare services,sector:HealthcarePreventativeCareManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareCrisisManagement,Healthcare - Crisis Management,Purposes associated with management of crisis situations in relation to healthcare services,"sector:HealthcareServiceManagement,dpv:ImproveHealthcare",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcarePandemicResponseManagement,Healthcare - Pandemic Response Management,Purposes associated with management of pandemics and related crisis situations in relation to healthcare services,sector:HealthcareCrisisManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareDisasterReliefManagement,Healthcare - Disaster Relief Management,Purposes associated with management of disaster relief and related crisis situations in relation to healthcare services,sector:HealthcareCrisisManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareResearchDevelopment,Healthcare - Research Development,Purposes associated with research and development regarding healthcare services,"sector:HealthcareManagement,dpv:ResearchAndDevelopment,dpv:ImproveHealthcare",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthTrendAnalysis,Health Trend Analysis,Purposes associated with analysing trends in public health and safety,sector:HealthcareResearchDevelopment,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
PredictiveHealthRiskAnalysis,Predictive Health Risk Analysis,Purposes associated with analysing and predicting risks to public health and safety,sector:HealthcareResearchDevelopment,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
PopulationHealthAnalysis,Population Health Analysis,Purposes associated with analysing trends and outcomes in a specific population or group of people regarding health and safety,sector:HealthcareResearchDevelopment,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareEffectivenessAssessment,Healthcare - Effectiveness Assessment,Purposes associated with assessing the effectiveness of healthcare infrastructure and services,sector:HealthcareResearchDevelopment,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthInequalityAnalysis,Health Inequality Analysis,"Purposes associated with detecting, analysing, and identifying ways to mitigate inequality in provision and use of healthcare services",sector:HealthcareResearchDevelopment,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareOptimisation,Healthcare - Optimisation,Purposes associated with identifying optimisations to use and provision of healthcare services,"sector:HealthcareManagement,dpv:ImproveHealthcare",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareMedicalResourceOptimisation,Healthcare - Medical Resource Optimisation,Purposes associated with identifying optimisations related to use of  medical resources as part of healthcare services,sector:HealthcareOptimisation,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareDiagnosticOptimisation,Healthcare - Diagnostic Optimisation,Purposes associated with identifying optimisations related to use of diagnosis tools and processes as part of healthcare services,"sector:HealthcareOptimisation,dpv:ServiceOptimisation",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareTreatmentOptimisation,Healthcare - Treatment Optimisation,Purposes associated with identifying optimisations related to use of treatments and related processes as part of healthcare services,"sector:HealthcareOptimisation,dpv:ServiceOptimisation",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareInsuranceManagement,Healthcare - Insurance Management,Purposes associated with management of insurance as part of providing healthcare services,"sector:HealthcareManagement,sector:InsuranceManagement",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthInsuranceManagement,Health Insurance Management,Purposes associated with managing health insurance as part of healthcare services,sector:HealthcareInsuranceManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
LifeInsuranceManagement,Life Insurance Management,Purposes associated with managing life insurance as part of healthcare services,sector:HealthcareInsuranceManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareWorkforceManagement,Healthcare - Workforce Management,Purposes associated with management of workfore involved in provision of healthcare services,sector:HealthcareManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareSecurityManagement,Healthcare - Security Management,Purposes associated with management of security in relation to healthcare services,"sector:HealthcareManagement,dpv:OrganisationRiskManagement",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareFraudPreventionDetection,Healthcare - Fraud Prevention Detection,Purposes associated with fraud prevention and detection in relation to healthcare services,"sector:HealthcareSecurityManagement,dpv:FraudPreventionAndDetection",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareInsuranceClaimFraudManagement,Healthcare - Insurance Claim Fraud Management,Purposes associated with insurance fraud prevention and detection in relation to healthcare services,sector:HealthcareFraudPreventionDetection,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareServiceBillingFraudManagement,Healthcare - Service Billing Fraud Management,Purposes associated with billing prevention and detection in relation to healthcare services,sector:HealthcareFraudPreventionDetection,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
HealthcareIdentityFraudManagement,Healthcare - Identity Fraud Management,Purposes associated with identity prevention and detection in relation to healthcare services,sector:HealthcareFraudPreventionDetection,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
FinancialServiceManagement,Financial Service Management,Purposes associated with management of financial services,,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialServiceProvision,Financial Service Provision,Purposes associated with provision of financial services,"sector:FinancialServiceManagement,dpv:ServiceProvision",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialAccountManagement,Financial Account Management,Purposes associated with management of accounts in relation to financial services,sector:FinancialServiceProvision,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialPaymentProcessing,Financial Payment Processing,Purposes associated with payment processing and related payment activities in relation to financial services,sector:FinancialServiceProvision,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialLoanServiceProvision,Financial Loan Service Provision,Purposes associated with provision of loans and related activities in relation to financial services,sector:FinancialServiceProvision,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialWealthManagement,Financial Wealth Management,Purposes associated with wealth management in relation to financial services,sector:FinancialServiceProvision,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
CreditChecking,Credit Checking,"Purposes associated with maintaining, evaluating, and related activities in relation to calculation of credit scores and related metrics within financial services",sector:FinancialServiceManagement,dpv:Purpose,,,,,,2022-04-20,2024-12-01,modified,Harshvardhan J. Pandit,https://www.w3.org/2022/04/20-dpvcg-minutes.html,,,,,,,,,,,,,,,,,
CreditScoreEvaluation,Credit Score Evaluation,Purposes associated with evaluation and calculation of credit scores in relation to financial services,sector:CreditChecking,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
CreditHistoryEvaluation,Credit History Evaluation,Purposes associated with evaluation and assessment of credit history in relation to financial services,sector:CreditChecking,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
CreditLimitDetermination,Credit Limit Determination,Purposes associated with determination and calculation of credit limits in relation to financial services,sector:CreditChecking,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
MaintainCreditCheckingDatabase,Maintain Credit Checking Database,Purposes associated with maintaining a Credit Checking Database,sector:CreditChecking,dpv:Purpose,,,,,,2022-06-15,2024-12-01,modified,"Harshvardhan J. Pandit, Georg P. Krog",https://www.w3.org/2022/06/15-dpvcg-minutes.html,,,,,,,,,,,,,,,,,
MaintainCreditRatingDatabase,Maintain Credit Rating Database,Purposes associated with maintaining a Credit Rating Database,sector:CreditChecking,dpv:Purpose,,,,,,2022-06-15,2024-12-01,modified,"Harshvardhan J. Pandit, Georg P. Krog",https://www.w3.org/2022/06/15-dpvcg-minutes.html,,,,,,,,,,,,,,,,,
FinancialInstabilityRiskAssessment,Financial Instability Risk Assessment,Purposes associated with financial instability risk assessments in relation to financial services,sector:FinancialCreditChecking,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialBudgetPlanningAssistance,Financial Budget Planning Assistance,"Purposes associated with planning of budgets, spending, and related activities in relation to financial services",sector:FinancialServiceProvision,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialExpenseManagement,Financial Expense Management,Purposes associated with management of expenses and related activities in relation to financial services,sector:FinancialServiceProvision,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialInvestmentManagement,Financial Investment Management,"Purposes associated with management of investments, portfolios, and related activities as part of financial services",sector:FinancialServiceProvision,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialDebtManagement,Financial Debt Management,Purposes associated with management of debt in relation to financial services,sector:FinancialServiceProvision,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialFraudManagement,Financial Fraud Management,"Purposes associated with management of fraud, including fraud prevention and detection, in relation to financial services","sector:FinancialServiceManagement,dpv:FraudPreventionAndDetection",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialTransactionFraudManagement,Financial Transaction Fraud Management,"Purposes associated with discovery, handling, prediction, and assessment of transaction frauds in relation to financial services",sector:FinancialFraudManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialIdentityFraudManagement,Financial Identity Fraud Management,"Purposes associated with discovery, handling, prediction, and assessment of identity frauds in relation to financial services",sector:FinancialFraudManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialPhishingAttackManagement,Financial Phishing Attack Management,"Purposes associated with discovery, handling, prediction, and assessment of phishing attacks in relation to financial services",sector:FinancialFraudManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialAntiMoneyLaunderingManagement,Financial Anti-Money Laundering Management,"Purposes associated with discovery, handling, prediction, and assessment of anti-money laundering activities in relation to financial services",sector:FinancialFraudManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialRegulatoryCompliance,Financial Regulatory Compliance,"Purposes associated with regulatory compliance assessment, documentation, and reporting activities in relation to financial services","sector:FinancialServiceManagement,dpv:LegalCompliance",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialAntiMoneyLaunderingCompliance,Financial Anti Money Laundering Compliance,"Purposes associated with compliance assessment, documentation, and reporting activities in relation to anti-money laundering legislations for financial services","sector:FinancialRegulatoryCompliance,sector:FinancialAntiMoneyLaunderingManagement",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialTaxReportingCompliance,Financial Tax Reporting Compliance,"Purposes associated with compliance assessment, documentation, and reporting activities in relation to taxation legislations for financial services",sector:FinancialRegulatoryCompliance,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialCustomerDueDiligence,Financial Customer Due Diligence,"Purposes associated with compliance assessment, documentation, and reporting activities in relation to customer due diligence legislations for financial services",sector:FinancialRegulatoryCompliance,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialTransactionReportingCompliance,Financial Transaction Reporting Compliance,"Purposes associated with compliance assessment, documentation, and reporting activities in relation to transaction reporting legislations for financial services",sector:FinancialRegulatoryCompliance,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialServiceImprovement,Financial Service Improvement,"Purposes associated with identifying, planning, and carrying out improvements to financial services","sector:FinancialServiceManagement,dpv:ServiceOptimisation",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialPersonalisedServiceProvision,Financial Personalised Service Provision,Purposes associated with providing personalised financial services,"sector:FinancialServiceManagement,dpv:ServicePersonalisation",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
FinancialProductRecommendation,Financial Product Recommendation,Purposes associated with providing product recommendations as part of financial services,sector:FinancialServiceProvision,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InsuranceManagement,Insurance Management,Purposes associated with management of insurance,,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
InsuranceEligibilityAssessment,Insurance Eligibility Assessment,Purposes associated with assessment of elibility for receiving or continuing to receive insurance,sector:InsuranceManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
InsuranceRiskAssessment,Insurance Risk Assessment,Purposes associated with conducting risk assessments in the context of insurance services,"sector:InsuranceManagement,dpv:FraudPreventionAndDetection",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
InsurancePricingManagement,Insurance Pricing Management,"Purposes associated with determination, optimisation, and other processes related to pricing of insurance premiums",sector:InsuranceManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
InsurancePersonalisedPricingManagement,Insurance Personalised Pricing Management,"Purposes associated with the use of personalisation in determination, optimisation, and other processes related to pricing of insurance premiums","sector:InsuranceManagement,dpv:ServicePersonalisation",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
InsuranceCoverageAssessment,Insurance Coverage Assessment,Purposes associated with assessing the validity of existing insurance coverage for specific situations and contexts,sector:InsuranceManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
InsuranceClaimsManagement,Insurance Claims Management,Purposes associated with management of insurance claims,sector:InsuranceManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
InsuranceClaimPayoutAssessment,Insurance Claim Payout Assessment,"Purposes associated with assessing the amount, validity, and method for payout of insurance claims",sector:InsuranceClaimsManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
InsuranceClaimEligibilityAssessment,Insurance Claim Eligibility Assessment,Purposes associated with assessing the eligibility of insurance claims,"sector:InsuranceClaimsManagement,dpv:FraudPreventionAndDetection",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
InsuranceClaimDisputeResolution,Insurance Claim Dispute Resolution,Purposes associated with dispute resolution regarding insurnace claims,sector:InsuranceClaimsManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
InsuranceFraudManagement,Insurance Fraud Management,Purposes associated with fraud prevention and detection related to insurance,"sector:InsuranceManagement,dpv:FraudPreventionAndDetection",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
InsuranceClaimFraudManagement,Insurance Claim Fraud Management,Purposes associated with fraud prevention and detection related to insurnace claims,"sector:InsuranceClaimsManagement,sector:InsuranceFraudManagement",dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
InsuranceIdentityFraudManagement,Insurance Identity Fraud Management,Purposes associated with identity fraud prevention and detection related to insurance,sector:InsuranceFraudManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
JusticeManagement,Justice Management,Purposes associated with administration of justice within the legal system,,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
LawEnforcement,Law Enforcement,Purposes associated with law enforcement within the legal system,sector:JusticeManagement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
LegalInvestigation,Legal Investigation,Purposes associated with investigations within the legal system,sector:LawEnforcement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
LegalEvidenceCollection,Legal Evidence Collection,Purposes associated with collection and management of evidence for investigation within the legal system,sector:LegalInvestigation,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
LegalEvidenceEligibilityAssessment,Legal Evidence Eligibility Assessment,Purposes associated with the assessment of eligibility of evidence for investigation within the legal system,sector:LegalInvestigation,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
LegalEvidenceInterpretation,Legal Evidence Interpretation,Purposes associated with interpretation of evidence for investigation within the legal system,sector:LegalInvestigation,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
LegalOffenceDetection,Legal Offence Detection,Purposes associated with identifying or discovering illegal activities or violations or offences within the legal system,sector:LawEnforcement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
LegalOffenceSurveillance,Legal Offence Surveillance,Purposes associated with monitoring or observing to detect or deter potential or ongoing illegal activities or violations or offences within the legal system,sector:LawEnforcement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
LegalOffenceProsecution,Legal Offence Prosecution,Purposes associated with prosecution of illegal activities or violations or offences within the legal system,sector:LawEnforcement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
LegalInterrogation,Legal Interrogation,Purposes associated with questioning of individuals in relation to an investigation or other matters within the legal system,sector:LegalInvestigation,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
LegalResearchDevelopment,Legal Research Development,Purposes associated with research and development within the legal system,sector:LawEnforcement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
LegalOffencePatternAnalysis,Legal Offence Pattern Analysis,"Purposes associated with identifying and analysing patterns and trends related to offences, violations, crime, or other activities of interest within the legal system",sector:LegalResearchDevelopment,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
LegalOffencePrediction,Legal Offence Prediction,"Purposes associated with predicting occurences or patterns related to offences, violations, crime, or other activities of interest within the legal system",sector:LegalResearchDevelopment,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
LegalFirstOffencePrediction,Legal First Offence Prediction,"Purposes associated with predicting the first occurence related to offences, violations, crime, or other activities of interest within the legal system",sector:LegalOffencePrediction,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
LegalRepeatOffencePrediction,Legal Repeat Offence Prediction,"Purposes associated with predicting the subsequent or repeated occurences related to offences, violations, crime, or other activities of interest within the legal system",sector:LegalOffencePrediction,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
LegalSuspectedOffenceInvestigation,Legal Suspected Offence Investigation,"Purposes associated with investigation of suspected offences, violations, crime, or other activities of interest within the legal system",sector:LegalInvestigation,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
RecidivismPrediction,Recidivism Prediction,Purposes associated with prediction of recidivism as the repeating of an undesirable behaviours or offences or violations by an entity after they have experienced negative consequences of that behaviour or have been informed or trained on how to avoid repeating it,sector:LegalRepeatOffencePrediction,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
CriminalLawEnforcement,Criminal Law Enforcement,Purposes associated with criminal law enforcement within the legal system,sector:LawEnforcement,dpv:Purpose,,,,,,2024-12-01,,accepted,,,,,,,,,,,,,,,,,,,
